variant,sequence_count,line_number,test,subtest_index,passed,eligible,pass_proportion,proportion_flagged,uniformity_p_value,uniformity_flagged,raw_line,C1,C2,C3,C4,C5,C6,C7,C8,C9,C10,source,transform
bjt_raw,8,137,NonOverlappingTemplate,122,8,8,1.0,False,,False,  0   1   0   1   1   1   3   1   0   0     ----       8/8       NonOverlappingTemplate,0,1,0,1,1,1,3,1,0,0,bjt,raw
bjt_raw,8,138,NonOverlappingTemplate,123,8,8,1.0,False,,False,  0   1   0   0   2   1   0   0   3   1     ----       8/8       NonOverlappingTemplate,0,1,0,0,2,1,0,0,3,1,bjt,raw
bjt_raw,8,139,NonOverlappingTemplate,124,8,8,1.0,False,,False,  0   1   1   1   3   0   0   0   2   0     ----       8/8       NonOverlappingTemplate,0,1,1,1,3,0,0,0,2,0,bjt,raw
bjt_raw,8,140,NonOverlappingTemplate,125,8,8,1.0,False,,False,  2   1   1   1   1   0   0   1   1   0     ----       8/8       NonOverlappingTemplate,2,1,1,1,1,0,0,1,1,0,bjt,raw
bjt_raw,8,141,NonOverlappingTemplate,126,8,8,1.0,False,,False,  1   0   2   1   0   1   0   1   1   1     ----       8/8       NonOverlappingTemplate,1,0,2,1,0,1,0,1,1,1,bjt,raw
bjt_raw,8,142,NonOverlappingTemplate,127,7,8,0.875,False,,False,  2   1   0   0   1   1   0   1   1   1     ----       7/8       NonOverlappingTemplate,2,1,0,0,1,1,0,1,1,1,bjt,raw
bjt_raw,8,143,NonOverlappingTemplate,128,8,8,1.0,False,,False,  0   1   1   0   1   0   2   2   1   0     ----       8/8       NonOverlappingTemplate,0,1,1,0,1,0,2,2,1,0,bjt,raw
bjt_raw,8,144,NonOverlappingTemplate,129,8,8,1.0,False,,False,  1   0   0   2   2   1   1   0   1   0     ----       8/8       NonOverlappingTemplate,1,0,0,2,2,1,1,0,1,0,bjt,raw
bjt_raw,8,145,NonOverlappingTemplate,130,8,8,1.0,False,,False,  0   2   0   1   1   0   1   2   1   0     ----       8/8       NonOverlappingTemplate,0,2,0,1,1,0,1,2,1,0,bjt,raw
bjt_raw,8,146,NonOverlappingTemplate,131,8,8,1.0,False,,False,  0   1   0   0   1   2   1   1   2   0     ----       8/8       NonOverlappingTemplate,0,1,0,0,1,2,1,1,2,0,bjt,raw
bjt_raw,8,147,NonOverlappingTemplate,132,8,8,1.0,False,,False,  0   1   1   0   4   0   2   0   0   0     ----       8/8       NonOverlappingTemplate,0,1,1,0,4,0,2,0,0,0,bjt,raw
bjt_raw,8,148,NonOverlappingTemplate,133,7,8,0.875,False,,False,  1   1   1   0   1   1   0   1   2   0     ----       7/8       NonOverlappingTemplate,1,1,1,0,1,1,0,1,2,0,bjt,raw
bjt_raw,8,149,NonOverlappingTemplate,134,7,8,0.875,False,,False,  2   0   0   2   0   1   1   1   0   1     ----       7/8       NonOverlappingTemplate,2,0,0,2,0,1,1,1,0,1,bjt,raw
bjt_raw,8,150,NonOverlappingTemplate,135,8,8,1.0,False,,False,  0   1   0   2   1   1   2   0   1   0     ----       8/8       NonOverlappingTemplate,0,1,0,2,1,1,2,0,1,0,bjt,raw
bjt_raw,8,151,NonOverlappingTemplate,136,8,8,1.0,False,,False,  0   0   2   1   0   0   0   1   2   2     ----       8/8       NonOverlappingTemplate,0,0,2,1,0,0,0,1,2,2,bjt,raw
bjt_raw,8,152,NonOverlappingTemplate,137,8,8,1.0,False,,False,  0   0   1   0   0   3   0   0   2   2     ----       8/8       NonOverlappingTemplate,0,0,1,0,0,3,0,0,2,2,bjt,raw
bjt_raw,8,153,NonOverlappingTemplate,138,8,8,1.0,False,,False,  0   0   1   1   3   0   0   0   2   1     ----       8/8       NonOverlappingTemplate,0,0,1,1,3,0,0,0,2,1,bjt,raw
bjt_raw,8,154,NonOverlappingTemplate,139,8,8,1.0,False,,False,  1   0   2   0   1   1   0   2   1   0     ----       8/8       NonOverlappingTemplate,1,0,2,0,1,1,0,2,1,0,bjt,raw
bjt_raw,8,155,NonOverlappingTemplate,140,8,8,1.0,False,,False,  0   0   1   2   0   1   1   0   2   1     ----       8/8       NonOverlappingTemplate,0,0,1,2,0,1,1,0,2,1,bjt,raw
bjt_raw,8,156,NonOverlappingTemplate,141,8,8,1.0,False,,False,  0   0   2   1   2   0   1   0   2   0     ----       8/8       NonOverlappingTemplate,0,0,2,1,2,0,1,0,2,0,bjt,raw
bjt_raw,8,157,NonOverlappingTemplate,142,8,8,1.0,False,,False,  1   1   0   0   1   1   2   1   1   0     ----       8/8       NonOverlappingTemplate,1,1,0,0,1,1,2,1,1,0,bjt,raw
bjt_raw,8,158,NonOverlappingTemplate,143,8,8,1.0,False,,False,  1   1   1   0   1   2   1   0   0   1     ----       8/8       NonOverlappingTemplate,1,1,1,0,1,2,1,0,0,1,bjt,raw
bjt_raw,8,159,NonOverlappingTemplate,144,8,8,1.0,False,,False,  0   1   1   3   0   0   0   0   3   0     ----       8/8       NonOverlappingTemplate,0,1,1,3,0,0,0,0,3,0,bjt,raw
bjt_raw,8,160,NonOverlappingTemplate,145,8,8,1.0,False,,False,  0   0   1   3   1   1   1   0   0   1     ----       8/8       NonOverlappingTemplate,0,0,1,3,1,1,1,0,0,1,bjt,raw
bjt_raw,8,161,NonOverlappingTemplate,146,8,8,1.0,False,,False,  0   3   1   0   0   0   1   2   1   0     ----       8/8       NonOverlappingTemplate,0,3,1,0,0,0,1,2,1,0,bjt,raw
bjt_raw,8,162,NonOverlappingTemplate,147,8,8,1.0,False,,False,  2   2   0   0   1   0   0   1   2   0     ----       8/8       NonOverlappingTemplate,2,2,0,0,1,0,0,1,2,0,bjt,raw
bjt_raw,8,163,NonOverlappingTemplate,148,8,8,1.0,False,,False,  1   0   2   2   0   0   0   1   1   1     ----       8/8       NonOverlappingTemplate,1,0,2,2,0,0,0,1,1,1,bjt,raw
bjt_raw,8,164,OverlappingTemplate,1,8,8,1.0,False,,False,  1   1   0   0   3   0   0   0   3   0     ----       8/8       OverlappingTemplate,1,1,0,0,3,0,0,0,3,0,bjt,raw
bjt_raw,8,165,Universal,1,8,8,1.0,False,,False,  0   1   3   0   0   1   1   1   1   0     ----       8/8       Universal,0,1,3,0,0,1,1,1,1,0,bjt,raw
bjt_raw,8,166,ApproximateEntropy,1,8,8,1.0,False,,False,  3   0   1   1   0   1   0   1   0   1     ----       8/8       ApproximateEntropy,3,0,1,1,0,1,0,1,0,1,bjt,raw
bjt_raw,8,167,RandomExcursions,1,4,4,1.0,False,,False,  1   0   0   1   1   0   0   1   0   0     ----       4/4       RandomExcursions,1,0,0,1,1,0,0,1,0,0,bjt,raw
bjt_raw,8,168,RandomExcursions,2,4,4,1.0,False,,False,  1   0   1   2   0   0   0   0   0   0     ----       4/4       RandomExcursions,1,0,1,2,0,0,0,0,0,0,bjt,raw
bjt_raw,8,169,RandomExcursions,3,4,4,1.0,False,,False,  1   0   1   0   0   0   1   0   1   0     ----       4/4       RandomExcursions,1,0,1,0,0,0,1,0,1,0,bjt,raw
bjt_raw,8,170,RandomExcursions,4,4,4,1.0,False,,False,  2   0   0   0   0   0   0   1   1   0     ----       4/4       RandomExcursions,2,0,0,0,0,0,0,1,1,0,bjt,raw
bjt_raw,8,171,RandomExcursions,5,4,4,1.0,False,,False,  1   0   1   0   0   0   1   0   1   0     ----       4/4       RandomExcursions,1,0,1,0,0,0,1,0,1,0,bjt,raw
bjt_raw,8,172,RandomExcursions,6,3,4,0.75,False,,False,  1   1   0   1   1   0   0   0   0   0     ----       3/4       RandomExcursions,1,1,0,1,1,0,0,0,0,0,bjt,raw
bjt_raw,8,173,RandomExcursions,7,4,4,1.0,False,,False,  0   0   0   2   0   1   0   0   1   0     ----       4/4       RandomExcursions,0,0,0,2,0,1,0,0,1,0,bjt,raw
bjt_raw,8,174,RandomExcursions,8,4,4,1.0,False,,False,  0   0   0   0   0   0   2   0   2   0     ----       4/4       RandomExcursions,0,0,0,0,0,0,2,0,2,0,bjt,raw
bjt_raw,8,175,RandomExcursionsVariant,1,4,4,1.0,False,,False,  1   2   0   0   0   0   0   0   0   1     ----       4/4       RandomExcursionsVariant,1,2,0,0,0,0,0,0,0,1,bjt,raw
bjt_raw,8,176,RandomExcursionsVariant,2,4,4,1.0,False,,False,  0   3   0   0   0   1   0   0   0   0     ----       4/4       RandomExcursionsVariant,0,3,0,0,0,1,0,0,0,0,bjt,raw
bjt_raw,8,177,RandomExcursionsVariant,3,4,4,1.0,False,,False,  0   1   3   0   0   0   0   0   0   0     ----       4/4       RandomExcursionsVariant,0,1,3,0,0,0,0,0,0,0,bjt,raw
bjt_raw,8,178,RandomExcursionsVariant,4,4,4,1.0,False,,False,  1   1   0   1   1   0   0   0   0   0     ----       4/4       RandomExcursionsVariant,1,1,0,1,1,0,0,0,0,0,bjt,raw
bjt_raw,8,179,RandomExcursionsVariant,5,4,4,1.0,False,,False,  1   0   0   1   1   1   0   0   0   0     ----       4/4       RandomExcursionsVariant,1,0,0,1,1,1,0,0,0,0,bjt,raw
bjt_raw,8,180,RandomExcursionsVariant,6,4,4,1.0,False,,False,  0   0   2   0   0   0   0   0   1   1     ----       4/4       RandomExcursionsVariant,0,0,2,0,0,0,0,0,1,1,bjt,raw
bjt_raw,8,181,RandomExcursionsVariant,7,4,4,1.0,False,,False,  0   0   1   0   1   0   1   0   0   1     ----       4/4       RandomExcursionsVariant,0,0,1,0,1,0,1,0,0,1,bjt,raw
bjt_raw,8,182,RandomExcursionsVariant,8,4,4,1.0,False,,False,  0   0   1   0   1   2   0   0   0   0     ----       4/4       RandomExcursionsVariant,0,0,1,0,1,2,0,0,0,0,bjt,raw
bjt_raw,8,183,RandomExcursionsVariant,9,4,4,1.0,False,,False,  1   0   0   1   0   0   1   0   0   1     ----       4/4       RandomExcursionsVariant,1,0,0,1,0,0,1,0,0,1,bjt,raw
bjt_raw,8,184,RandomExcursionsVariant,10,3,4,0.75,False,,False,  1   0   0   1   1   0   0   0   0   1     ----       3/4       RandomExcursionsVariant,1,0,0,1,1,0,0,0,0,1,bjt,raw
bjt_raw,8,185,RandomExcursionsVariant,11,4,4,1.0,False,,False,  1   0   0   0   1   1   0   1   0   0     ----       4/4       RandomExcursionsVariant,1,0,0,0,1,1,0,1,0,0,bjt,raw
bjt_raw,8,186,RandomExcursionsVariant,12,4,4,1.0,False,,False,  0   1   1   0   0   0   1   0   1   0     ----       4/4       RandomExcursionsVariant,0,1,1,0,0,0,1,0,1,0,bjt,raw
bjt_raw,8,187,RandomExcursionsVariant,13,4,4,1.0,False,,False,  0   0   1   1   0   1   0   0   1   0     ----       4/4       RandomExcursionsVariant,0,0,1,1,0,1,0,0,1,0,bjt,raw
bjt_raw,8,188,RandomExcursionsVariant,14,4,4,1.0,False,,False,  0   0   0   0   1   0   0   1   1   1     ----       4/4       RandomExcursionsVariant,0,0,0,0,1,0,0,1,1,1,bjt,raw
bjt_raw,8,189,RandomExcursionsVariant,15,4,4,1.0,False,,False,  0   0   0   0   0   0   1   1   1   1     ----       4/4       RandomExcursionsVariant,0,0,0,0,0,0,1,1,1,1,bjt,raw
bjt_raw,8,190,RandomExcursionsVariant,16,4,4,1.0,False,,False,  0   0   0   0   0   0   1   1   0   2     ----       4/4       RandomExcursionsVariant,0,0,0,0,0,0,1,1,0,2,bjt,raw
bjt_raw,8,191,RandomExcursionsVariant,17,4,4,1.0,False,,False,  0   0   0   0   0   2   0   1   1   0     ----       4/4       RandomExcursionsVariant,0,0,0,0,0,2,0,1,1,0,bjt,raw
bjt_raw,8,192,RandomExcursionsVariant,18,4,4,1.0,False,,False,  0   0   0   0   2   1   1   0   0   0     ----       4/4       RandomExcursionsVariant,0,0,0,0,2,1,1,0,0,0,bjt,raw
bjt_raw,8,193,Serial,1,7,8,0.875,False,,False,  2   1   1   0   1   0   1   0   1   1     ----       7/8       Serial,2,1,1,0,1,0,1,0,1,1,bjt,raw
bjt_raw,8,194,Serial,2,8,8,1.0,False,,False,  2   1   0   3   0   0   0   0   0   2     ----       8/8       Serial,2,1,0,3,0,0,0,0,0,2,bjt,raw
bjt_raw,8,195,LinearComplexity,1,8,8,1.0,False,,False,  1   1   0   0   0   1   3   1   0   1     ----       8/8       LinearComplexity,1,1,0,0,0,1,3,1,0,1,bjt,raw
bjt_vn,2,8,Frequency,1,2,2,1.0,False,,False,  1   0   0   0   1   0   0   0   0   0     ----       2/2       Frequency,1,0,0,0,1,0,0,0,0,0,bjt,vn
bjt_vn,2,9,BlockFrequency,1,2,2,1.0,False,,False,  0   0   0   0   1   0   0   1   0   0     ----       2/2       BlockFrequency,0,0,0,0,1,0,0,1,0,0,bjt,vn
bjt_vn,2,10,CumulativeSums,1,2,2,1.0,False,,False,  1   0   0   0   0   0   0   1   0   0     ----       2/2       CumulativeSums,1,0,0,0,0,0,0,1,0,0,bjt,vn
bjt_vn,2,11,CumulativeSums,2,2,2,1.0,False,,False,  1   0   1   0   0   0   0   0   0   0     ----       2/2       CumulativeSums,1,0,1,0,0,0,0,0,0,0,bjt,vn
bjt_vn,2,12,Runs,1,2,2,1.0,False,,False,  0   0   0   0   0   2   0   0   0   0     ----       2/2       Runs,0,0,0,0,0,2,0,0,0,0,bjt,vn
bjt_vn,2,13,LongestRun,1,2,2,1.0,False,,False,  0   1   0   0   0   1   0   0   0   0     ----       2/2       LongestRun,0,1,0,0,0,1,0,0,0,0,bjt,vn
bjt_vn,2,14,Rank,1,2,2,1.0,False,,False,  0   0   0   0   1   0   1   0   0   0     ----       2/2       Rank,0,0,0,0,1,0,1,0,0,0,bjt,vn
bjt_vn,2,15,FFT,1,2,2,1.0,False,,False,  0   0   0   0   1   0   0   0   0   1     ----       2/2       FFT,0,0,0,0,1,0,0,0,0,1,bjt,vn
bjt_vn,2,16,NonOverlappingTemplate,1,2,2,1.0,False,,False,  0   0   0   0   1   0   0   1   0   0     ----       2/2       NonOverlappingTemplate,0,0,0,0,1,0,0,1,0,0,bjt,vn
bjt_vn,2,17,NonOverlappingTemplate,2,2,2,1.0,False,,False,  0   0   0   0   0   0   1   1   0   0     ----       2/2       NonOverlappingTemplate,0,0,0,0,0,0,1,1,0,0,bjt,vn
bjt_vn,2,18,NonOverlappingTemplate,3,2,2,1.0,False,,False,  0   0   0   0   0   0   0   2   0   0     ----       2/2       NonOverlappingTemplate,0,0,0,0,0,0,0,2,0,0,bjt,vn
bjt_vn,2,19,NonOverlappingTemplate,4,2,2,1.0,False,,False,  0   0   0   0   1   0   0   0   1   0     ----       2/2       NonOverlappingTemplate,0,0,0,0,1,0,0,0,1,0,bjt,vn
bjt_vn,2,20,NonOverlappingTemplate,5,2,2,1.0,False,,False,  0   1   0   1   0   0   0   0   0   0     ----       2/2       NonOverlappingTemplate,0,1,0,1,0,0,0,0,0,0,bjt,vn
bjt_vn,2,21,NonOverlappingTemplate,6,2,2,1.0,False,,False,  0   1   0   0   0   0   0   1   0   0     ----       2/2       NonOverlappingTemplate,0,1,0,0,0,0,0,1,0,0,bjt,vn
bjt_vn,2,22,NonOverlappingTemplate,7,2,2,1.0,False,,False,  0   0   0   1   1   0   0   0   0   0     ----       2/2       NonOverlappingTemplate,0,0,0,1,1,0,0,0,0,0,bjt,vn
bjt_vn,2,23,NonOverlappingTemplate,8,2,2,1.0,False,,False,  0   0   0   0   1   0   0   0   1   0     ----       2/2       NonOverlappingTemplate,0,0,0,0,1,0,0,0,1,0,bjt,vn
bjt_vn,2,24,NonOverlappingTemplate,9,2,2,1.0,False,,False,  2   0   0   0   0   0   0   0   0   0     ----       2/2       NonOverlappingTemplate,2,0,0,0,0,0,0,0,0,0,bjt,vn
bjt_vn,2,25,NonOverlappingTemplate,10,2,2,1.0,False,,False,  0   1   0   0   0   0   0   1   0   0     ----       2/2       NonOverlappingTemplate,0,1,0,0,0,0,0,1,0,0,bjt,vn
bjt_vn,2,26,NonOverlappingTemplate,11,2,2,1.0,False,,False,  0   0   0   0   0   1   0   1   0   0     ----       2/2       NonOverlappingTemplate,0,0,0,0,0,1,0,1,0,0,bjt,vn
bjt_vn,2,27,NonOverlappingTemplate,12,2,2,1.0,False,,False,  1   1   0   0   0   0   0   0   0   0     ----       2/2       NonOverlappingTemplate,1,1,0,0,0,0,0,0,0,0,bjt,vn
bjt_vn,2,28,NonOverlappingTemplate,13,2,2,1.0,False,,False,  0   0   0   0   0   0   0   0   1   1     ----       2/2       NonOverlappingTemplate,0,0,0,0,0,0,0,0,1,1,bjt,vn
bjt_vn,2,29,NonOverlappingTemplate,14,2,2,1.0,False,,False,  1   0   0   0   0   1   0   0   0   0     ----       2/2       NonOverlappingTemplate,1,0,0,0,0,1,0,0,0,0,bjt,vn
bjt_vn,2,30,NonOverlappingTemplate,15,2,2,1.0,False,,False,  0   0   0   1   1   0   0   0   0   0     ----       2/2       NonOverlappingTemplate,0,0,0,1,1,0,0,0,0,0,bjt,vn
bjt_vn,2,31,NonOverlappingTemplate,16,2,2,1.0,False,,False,  0   0   0   0   0   1   0   1   0   0     ----       2/2       NonOverlappingTemplate,0,0,0,0,0,1,0,1,0,0,bjt,vn
bjt_vn,2,32,NonOverlappingTemplate,17,1,2,0.5,False,,False,  1   0   0   0   0   0   0   0   1   0     ----       1/2       NonOverlappingTemplate,1,0,0,0,0,0,0,0,1,0,bjt,vn
bjt_vn,2,33,NonOverlappingTemplate,18,2,2,1.0,False,,False,  0   0   0   0   0   0   0   0   0   2     ----       2/2       NonOverlappingTemplate,0,0,0,0,0,0,0,0,0,2,bjt,vn
bjt_vn,2,34,NonOverlappingTemplate,19,2,2,1.0,False,,False,  0   1   0   0   0   0   0   0   0   1     ----       2/2       NonOverlappingTemplate,0,1,0,0,0,0,0,0,0,1,bjt,vn
bjt_vn,2,35,NonOverlappingTemplate,20,2,2,1.0,False,,False,  0   0   0   0   1   0   0   0   0   1     ----       2/2       NonOverlappingTemplate,0,0,0,0,1,0,0,0,0,1,bjt,vn
bjt_vn,2,36,NonOverlappingTemplate,21,2,2,1.0,False,,False,  0   0   0   0   2   0   0   0   0   0     ----       2/2       NonOverlappingTemplate,0,0,0,0,2,0,0,0,0,0,bjt,vn
bjt_vn,2,37,NonOverlappingTemplate,22,2,2,1.0,False,,False,  0   0   0   0   1   1   0   0   0   0     ----       2/2       NonOverlappingTemplate,0,0,0,0,1,1,0,0,0,0,bjt,vn
bjt_vn,2,38,NonOverlappingTemplate,23,2,2,1.0,False,,False,  1   0   1   0   0   0   0   0   0   0     ----       2/2       NonOverlappingTemplate,1,0,1,0,0,0,0,0,0,0,bjt,vn
bjt_vn,2,39,NonOverlappingTemplate,24,2,2,1.0,False,,False,  0   0   0   1   0   0   1   0   0   0     ----       2/2       NonOverlappingTemplate,0,0,0,1,0,0,1,0,0,0,bjt,vn
bjt_vn,2,40,NonOverlappingTemplate,25,2,2,1.0,False,,False,  0   1   0   0   0   1   0   0   0   0     ----       2/2       NonOverlappingTemplate,0,1,0,0,0,1,0,0,0,0,bjt,vn
bjt_vn,2,41,NonOverlappingTemplate,26,2,2,1.0,False,,False,  0   0   1   1   0   0   0   0   0   0     ----       2/2       NonOverlappingTemplate,0,0,1,1,0,0,0,0,0,0,bjt,vn
bjt_vn,2,42,NonOverlappingTemplate,27,2,2,1.0,False,,False,  0   0   0   0   1   0   0   1   0   0     ----       2/2       NonOverlappingTemplate,0,0,0,0,1,0,0,1,0,0,bjt,vn
bjt_vn,2,43,NonOverlappingTemplate,28,2,2,1.0,False,,False,  0   0   0   0   1   0   0   0   0   1     ----       2/2       NonOverlappingTemplate,0,0,0,0,1,0,0,0,0,1,bjt,vn
bjt_vn,2,44,NonOverlappingTemplate,29,2,2,1.0,False,,False,  0   0   0   0   0   2   0   0   0   0     ----       2/2       NonOverlappingTemplate,0,0,0,0,0,2,0,0,0,0,bjt,vn
bjt_vn,2,45,NonOverlappingTemplate,30,2,2,1.0,False,,False,  0   0   0   0   0   1   1   0   0   0     ----       2/2       NonOverlappingTemplate,0,0,0,0,0,1,1,0,0,0,bjt,vn
bjt_vn,2,46,NonOverlappingTemplate,31,2,2,1.0,False,,False,  0   1   0   0   0   0   0   1   0   0     ----       2/2       NonOverlappingTemplate,0,1,0,0,0,0,0,1,0,0,bjt,vn
bjt_vn,2,47,NonOverlappingTemplate,32,2,2,1.0,False,,False,  0   1   1   0   0   0   0   0   0   0     ----       2/2       NonOverlappingTemplate,0,1,1,0,0,0,0,0,0,0,bjt,vn
bjt_vn,2,48,NonOverlappingTemplate,33,2,2,1.0,False,,False,  0   0   0   0   1   1   0   0   0   0     ----       2/2       NonOverlappingTemplate,0,0,0,0,1,1,0,0,0,0,bjt,vn
bjt_vn,2,49,NonOverlappingTemplate,34,2,2,1.0,False,,False,  0   0   1   0   0   1   0   0   0   0     ----       2/2       NonOverlappingTemplate,0,0,1,0,0,1,0,0,0,0,bjt,vn
bjt_vn,2,50,NonOverlappingTemplate,35,2,2,1.0,False,,False,  0   0   1   0   0   0   0   0   1   0     ----       2/2       NonOverlappingTemplate,0,0,1,0,0,0,0,0,1,0,bjt,vn
bjt_vn,2,51,NonOverlappingTemplate,36,2,2,1.0,False,,False,  0   0   0   0   0   1   0   0   1   0     ----       2/2       NonOverlappingTemplate,0,0,0,0,0,1,0,0,1,0,bjt,vn
bjt_vn,2,52,NonOverlappingTemplate,37,2,2,1.0,False,,False,  0   0   0   1   0   0   0   0   1   0     ----       2/2       NonOverlappingTemplate,0,0,0,1,0,0,0,0,1,0,bjt,vn
bjt_vn,2,53,NonOverlappingTemplate,38,2,2,1.0,False,,False,  0   0   0   1   1   0   0   0   0   0     ----       2/2       NonOverlappingTemplate,0,0,0,1,1,0,0,0,0,0,bjt,vn
bjt_vn,2,54,NonOverlappingTemplate,39,2,2,1.0,False,,False,  0   0   0   1   0   0   0   0   1   0     ----       2/2       NonOverlappingTemplate,0,0,0,1,0,0,0,0,1,0,bjt,vn
bjt_vn,2,55,NonOverlappingTemplate,40,2,2,1.0,False,,False,  0   0   0   1   0   1   0   0   0   0     ----       2/2       NonOverlappingTemplate,0,0,0,1,0,1,0,0,0,0,bjt,vn
bjt_vn,2,56,NonOverlappingTemplate,41,2,2,1.0,False,,False,  0   1   0   0   0   0   0   0   0   1     ----       2/2       NonOverlappingTemplate,0,1,0,0,0,0,0,0,0,1,bjt,vn
bjt_vn,2,57,NonOverlappingTemplate,42,2,2,1.0,False,,False,  0   0   1   1   0   0   0   0   0   0     ----       2/2       NonOverlappingTemplate,0,0,1,1,0,0,0,0,0,0,bjt,vn
bjt_vn,2,58,NonOverlappingTemplate,43,2,2,1.0,False,,False,  0   1   0   0   0   0   0   0   0   1     ----       2/2       NonOverlappingTemplate,0,1,0,0,0,0,0,0,0,1,bjt,vn
bjt_vn,2,59,NonOverlappingTemplate,44,2,2,1.0,False,,False,  0   0   0   0   0   1   1   0   0   0     ----       2/2       NonOverlappingTemplate,0,0,0,0,0,1,1,0,0,0,bjt,vn
bjt_vn,2,60,NonOverlappingTemplate,45,2,2,1.0,False,,False,  0   0   1   0   1   0   0   0   0   0     ----       2/2       NonOverlappingTemplate,0,0,1,0,1,0,0,0,0,0,bjt,vn
bjt_vn,2,61,NonOverlappingTemplate,46,2,2,1.0,False,,False,  0   0   1   0   0   0   0   0   0   1     ----       2/2       NonOverlappingTemplate,0,0,1,0,0,0,0,0,0,1,bjt,vn
bjt_vn,2,62,NonOverlappingTemplate,47,2,2,1.0,False,,False,  0   1   0   0   0   1   0   0   0   0     ----       2/2       NonOverlappingTemplate,0,1,0,0,0,1,0,0,0,0,bjt,vn
bjt_vn,2,63,NonOverlappingTemplate,48,2,2,1.0,False,,False,  0   1   0   0   0   0   0   1   0   0     ----       2/2       NonOverlappingTemplate,0,1,0,0,0,0,0,1,0,0,bjt,vn
bjt_vn,2,64,NonOverlappingTemplate,49,2,2,1.0,False,,False,  0   0   0   0   0   0   1   0   0   1     ----       2/2       NonOverlappingTemplate,0,0,0,0,0,0,1,0,0,1,bjt,vn
bjt_vn,2,65,NonOverlappingTemplate,50,2,2,1.0,False,,False,  0   0   0   0   0   0   0   0   1   1     ----       2/2       NonOverlappingTemplate,0,0,0,0,0,0,0,0,1,1,bjt,vn
bjt_vn,2,66,NonOverlappingTemplate,51,2,2,1.0,False,,False,  1   0   0   1   0   0   0   0   0   0     ----       2/2       NonOverlappingTemplate,1,0,0,1,0,0,0,0,0,0,bjt,vn
bjt_vn,2,67,NonOverlappingTemplate,52,2,2,1.0,False,,False,  0   0   1   0   1   0   0   0   0   0     ----       2/2       NonOverlappingTemplate,0,0,1,0,1,0,0,0,0,0,bjt,vn
bjt_vn,2,68,NonOverlappingTemplate,53,2,2,1.0,False,,False,  0   0   0   0   0   1   0   0   0   1     ----       2/2       NonOverlappingTemplate,0,0,0,0,0,1,0,0,0,1,bjt,vn
bjt_vn,2,69,NonOverlappingTemplate,54,1,2,0.5,False,,False,  1   0   1   0   0   0   0   0   0   0     ----       1/2       NonOverlappingTemplate,1,0,1,0,0,0,0,0,0,0,bjt,vn
bjt_vn,2,70,NonOverlappingTemplate,55,2,2,1.0,False,,False,  1   0   0   0   0   0   0   0   1   0     ----       2/2       NonOverlappingTemplate,1,0,0,0,0,0,0,0,1,0,bjt,vn
bjt_vn,2,71,NonOverlappingTemplate,56,2,2,1.0,False,,False,  0   0   1   0   0   1   0   0   0   0     ----       2/2       NonOverlappingTemplate,0,0,1,0,0,1,0,0,0,0,bjt,vn
bjt_vn,2,72,NonOverlappingTemplate,57,2,2,1.0,False,,False,  0   0   0   0   0   0   1   1   0   0     ----       2/2       NonOverlappingTemplate,0,0,0,0,0,0,1,1,0,0,bjt,vn
bjt_vn,2,73,NonOverlappingTemplate,58,2,2,1.0,False,,False,  1   0   0   0   1   0   0   0   0   0     ----       2/2       NonOverlappingTemplate,1,0,0,0,1,0,0,0,0,0,bjt,vn
bjt_vn,2,74,NonOverlappingTemplate,59,2,2,1.0,False,,False,  0   2   0   0   0   0   0   0   0   0     ----       2/2       NonOverlappingTemplate,0,2,0,0,0,0,0,0,0,0,bjt,vn
bjt_vn,2,75,NonOverlappingTemplate,60,2,2,1.0,False,,False,  0   1   0   0   0   0   0   0   1   0     ----       2/2       NonOverlappingTemplate,0,1,0,0,0,0,0,0,1,0,bjt,vn
bjt_vn,2,76,NonOverlappingTemplate,61,2,2,1.0,False,,False,  0   1   0   0   0   0   1   0   0   0     ----       2/2       NonOverlappingTemplate,0,1,0,0,0,0,1,0,0,0,bjt,vn
bjt_vn,2,77,NonOverlappingTemplate,62,2,2,1.0,False,,False,  0   0   0   0   0   2   0   0   0   0     ----       2/2       NonOverlappingTemplate,0,0,0,0,0,2,0,0,0,0,bjt,vn
bjt_vn,2,78,NonOverlappingTemplate,63,2,2,1.0,False,,False,  1   0   0   0   1   0   0   0   0   0     ----       2/2       NonOverlappingTemplate,1,0,0,0,1,0,0,0,0,0,bjt,vn
